Class,SSA_F1,SSA_F2,SSA_F3,SSA_F4,SSA_F5,SSA_F6,SSA_F7,SSA_F8,SSA_F9,SSA_F10,SSA_F11,SSA_F12,SSA_F13,SSA_F14,SSA_F15,SSA_F16,SSA_F17,SSA_F18,SSA_F19,SSA_F20,SSA_F21,SSA_F22,SSA_F23,SSA_F24,SSA_F25,SSA_F26,SSA_F27,SSA_F28,SSA_F29,SSA_F30,SSA_F31,SSA_F32,SSA_F33,SSA_F34,SSA_F35,SSA_F36,SSA_F37,SSA_F38,SSA_F39,SSA_F40,SSA_F41,SSA_F42,SSA_F43,SSA_F44,SSA_F45,SSA_F46,SSA_F47,SSA_F48,SSA_F49,SSA_F50,SSA_F51,SSA_F52,SSA_F53,SSA_F54,SSA_F55,SSA_F56,SSA_F57,SSA_F58,SSA_F59,SSA_F60,SSA_F61,SSA_F62,SSA_F63,SSA_F64,SSA_F65,SSA_F66,SSA_F67,SSA_F68,SSA_F69,SSA_F70,SSA_F71,SSA_F72,SSA_F73,SSA_F74,SSA_F75,SSA_F76,SSA_F77,SSA_F78,SSA_F79,SSA_F80,SSA_F81,SSA_F82,SSA_F83,SSA_F84,SSA_F85,SSA_F86,SSA_F87,SSA_F88,SSA_F89,SSA_F90,SSA_F91,SSA_F92,SSA_F93,SSA_F94,SSA_F95,SSA_F96,SSA_F97,SSA_F98,SSA_F99,SSA_F100,SSA_F101,SSA_F102,SSA_F103,SSA_F104,SSA_F105,SSA_F106,SSA_F107,SSA_F108,SSA_F109,SSA_F110,SSA_F111,SSA_F112,SSA_F113,SSA_F114,SSA_F115,SSA_F116,SSA_F117,SSA_F118,SSA_F119,SSA_F120,SSA_F121
0,0.070028014,0.040616248,0.06162465,0.06022409,0.028011205,0.05042017,0.072829135,0.033613447,0.025210084,0.075630255,0.0882353,0.072829135,0.022408964,0.04901961,0.023809524,0.070028014,0.043417368,0.008403362,0.05182073,0.05182073,0,-0.110165134,0.24326223,-0.35606578,0.13530335,0.14588691,-0.008963984,-0.577207,0.16256143,-0.117045216,0.22344655,0.066387065,-0.8118985,0.18673886,-0.38033947,0.09608569,-0.26767662,-0.052209437,-0.33122247,0.3077047,0.31829548,0.2504267,-0.21598265,0.44195986,0.0358736,0.024285058,0.01249467,0.052012533,-0.16348816,-0.36945358,-0.3127436,0.4506107,0.3626428,-0.17459752,-0.22860098,-0.11772203,-0.1979678,-0.24277386,0.23838542,0.08446312,-0.43921056,0.2402222,0.07112711,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699232,-0.050894614,0.20132092,-0.6427618,-0.3076992,-0.33419973,-0.07957185,0.022943908,-0.09772474,-0.29915535,-0.096762545,-0.057789672,-0.45048955,0.034621928,0.4743991,0.3424981,0.011229932,0.3260117,-0.33991528,-0.3565031,-0.10439265,-0.2243453,-0.024972633,0.07078886,-0.41637844,0.2765732,0.14468446,0.5844502,-0.10580405,-0.5333744,-0.3058731,-0.053356,0.021428749,-0.0951178,0.10735304,-0.075190194,-0.25629783,0.28144646,0.35231704,0.37490487,0.58012486,0.17752138,-0.1842439,-0.008002304,0.59837615,-0.37781155,0.13711001,0.18224433,-0.14385809,-0.043160167,0.26141077,0.05421246,0.14275548,0.028619437
0,0.032222223,0.048888892,0.06888889,0.06555556,0.027777778,0.025555557,0.07888889,0.05,0.018888889,0.11888889,0.08777778,0.08111111,0.021111112,0.035555556,0.023333333,0.06111111,0.042222224,0.005555556,0.062222224,0.044444446,0,-0.110165134,0.24326223,-0.3560658,0.13530336,0.14588691,-0.008963985,-0.57720697,0.16256145,-0.11704521,0.22344656,0.06638706,-0.81189847,0.18673883,-0.3803395,0.09608568,-0.2676766,-0.05220944,-0.33122247,0.30770475,0.31829542,0.2504267,-0.21598268,0.44195986,0.0358736,0.02428506,0.01249467,0.052012537,-0.16348816,-0.36945358,-0.3127436,0.4506107,0.36264277,-0.17459752,-0.22860098,-0.117722034,-0.19796781,-0.24277385,0.23838542,0.08446311,-0.43921056,0.2402222,0.07112712,-0.1535219,0.35088685,-0.08328162,0.14997026,0.43699235,-0.050894614,0.2013209,-0.6427619,-0.30769917,-0.33419976,-0.07957186,0.022943912,-0.09772475,-0.29915532,-0.096762545,-0.05778968,-0.45048958,0.034621928,0.4743991,0.34249812,0.011229933,0.3260117,-0.33991525,-0.3565031,-0.10439263,-0.22434528,-0.024972633,0.07078885,-0.41637847,0.2765732,0.14468446,0.5844501,-0.105804056,-0.5333744,-0.3058731,-0.053356,0.021428753,-0.0951178,0.107353024,-0.075190194,-0.25629783,0.28144643,0.35231704,0.37490493,0.58012486,0.17752138,-0.18424392,-0.008002304,0.59837615,-0.3778115,0.13711001,0.18224433,-0.14385808,-0.043160163,0.26141074,0.05421245,0.1427555,0.028619437
0,0.045130644,0.057007127,0.06888361,0.066508316,0.02375297,0.014251782,0.09501188,0.052256536,0.009501188,0.109263666,0.066508316,0.09026129,0.019002376,0.04750594,0.019002376,0.0783848,0.04750594,0.002375297,0.04750594,0.04038005,0,-0.110165134,0.2432622,-0.3560658,0.13530333,0.14588691,-0.008963983,-0.5772069,0.16256143,-0.11704523,0.22344653,0.066387065,-0.81189865,0.18673885,-0.3803395,0.09608568,-0.2676766,-0.05220944,-0.33122244,0.3077047,0.31829545,0.25042668,-0.21598266,0.44195986,0.035873603,0.024285061,0.01249467,0.05201254,-0.16348818,-0.36945358,-0.31274357,0.4506107,0.3626428,-0.17459755,-0.228601,-0.11772201,-0.1979678,-0.24277389,0.2383854,0.08446311,-0.4392106,0.2402222,0.07112712,-0.15352191,0.35088685,-0.08328162,0.1499703,0.43699238,-0.050894614,0.20132096,-0.642762,-0.30769917,-0.33419976,-0.07957185,0.02294391,-0.09772476,-0.2991554,-0.096762545,-0.057789676,-0.45048964,0.034621928,0.47439912,0.34249815,0.011229933,0.3260117,-0.33991525,-0.35650316,-0.10439265,-0.22434531,-0.02497263,0.07078885,-0.41637844,0.2765732,0.1446845,0.5844502,-0.10580405,-0.5333745,-0.30587307,-0.053356,0.021428755,-0.09511781,0.10735303,-0.075190194,-0.25629783,0.28144643,0.35231704,0.3749049,0.58012486,0.17752138,-0.18424389,-0.008002305,0.5983761,-0.3778116,0.13711001,0.18224438,-0.14385808,-0.043160167,0.26141077,0.054212455,0.14275548,0.028619433
0,0.05182073,0.05182073,0.078431375,0.065826334,0.019607844,0.015406163,0.067226894,0.064425774,0.004201681,0.09243698,0.081232496,0.09803922,0.026610645,0.04761905,0.019607844,0.067226894,0.035014007,0.005602241,0.063025214,0.04481793,0,-0.110165134,0.24326223,-0.35606578,0.13530335,0.14588691,-0.008963984,-0.577207,0.16256143,-0.117045216,0.22344655,0.066387065,-0.8118985,0.18673886,-0.38033947,0.09608569,-0.26767662,-0.052209437,-0.33122247,0.3077047,0.31829548,0.2504267,-0.21598265,0.44195986,0.0358736,0.024285058,0.01249467,0.052012533,-0.16348816,-0.36945358,-0.3127436,0.4506107,0.3626428,-0.17459752,-0.22860098,-0.11772203,-0.1979678,-0.24277386,0.23838542,0.08446312,-0.43921056,0.2402222,0.07112711,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699232,-0.050894614,0.20132092,-0.6427618,-0.3076992,-0.33419973,-0.07957185,0.022943908,-0.09772474,-0.29915535,-0.096762545,-0.057789672,-0.45048955,0.034621928,0.4743991,0.3424981,0.011229932,0.3260117,-0.33991528,-0.3565031,-0.10439265,-0.2243453,-0.024972633,0.07078886,-0.41637844,0.2765732,0.14468446,0.5844502,-0.10580405,-0.5333744,-0.3058731,-0.053356,0.021428749,-0.0951178,0.10735304,-0.075190194,-0.25629783,0.28144646,0.35231704,0.37490487,0.58012486,0.17752138,-0.1842439,-0.008002304,0.59837615,-0.37781155,0.13711001,0.18224433,-0.14385809,-0.043160167,0.26141077,0.05421246,0.14275548,0.028619437
0,0.037037037,0.034074076,0.072592594,0.054814816,0.01037037,0.028148148,0.08444444,0.06962963,0.014814815,0.05185185,0.07111111,0.13037036,0.011851852,0.044444446,0.047407407,0.054814816,0.05185185,0.014814815,0.0637037,0.05185185,0,-0.110165134,0.24326222,-0.35606578,0.13530335,0.14588691,-0.008963984,-0.57720697,0.16256143,-0.11704521,0.22344655,0.066387065,-0.8118985,0.18673882,-0.3803394,0.09608568,-0.2676766,-0.052209437,-0.33122247,0.30770472,0.31829545,0.25042665,-0.21598265,0.44195983,0.0358736,0.024285063,0.012494667,0.052012533,-0.16348816,-0.3694536,-0.3127436,0.45061073,0.36264274,-0.17459753,-0.22860098,-0.117722034,-0.1979678,-0.24277389,0.2383854,0.08446312,-0.43921062,0.24022219,0.0711271,-0.15352191,0.35088685,-0.083281636,0.14997028,0.43699238,-0.050894618,0.20132093,-0.6427618,-0.30769917,-0.33419973,-0.07957185,0.022943912,-0.097724736,-0.29915532,-0.096762545,-0.05778968,-0.45048955,0.034621928,0.474399,0.3424981,0.011229932,0.3260117,-0.33991525,-0.3565031,-0.10439263,-0.2243453,-0.024972633,0.07078885,-0.4163784,0.2765732,0.14468446,0.5844502,-0.10580403,-0.53337437,-0.30587313,-0.053356,0.02142875,-0.0951178,0.10735303,-0.075190194,-0.2562978,0.28144643,0.35231704,0.37490493,0.58012486,0.17752136,-0.18424389,-0.008002304,0.5983761,-0.3778115,0.13711001,0.18224435,-0.14385808,-0.04316017,0.2614107,0.054212455,0.14275548,0.028619433
0,0.050343245,0.04576659,0.070938215,0.06407322,0.009153318,0.04576659,0.070938215,0.03661327,0.018306635,0.061784893,0.10068649,0.0778032,0.011441647,0.057208236,0.027459953,0.10526315,0.059496567,0.002288329,0.054919906,0.029748283,0,-0.11016513,0.24326217,-0.35606578,0.13530332,0.14588691,-0.008963983,-0.57720685,0.16256142,-0.11704522,0.22344652,0.06638706,-0.8118985,0.18673883,-0.38033944,0.096085675,-0.26767656,-0.052209433,-0.33122241,0.3077047,0.3182954,0.25042665,-0.21598265,0.4419598,0.035873603,0.024285058,0.012494668,0.05201253,-0.16348816,-0.3694536,-0.31274354,0.45061064,0.36264274,-0.17459753,-0.22860096,-0.117722005,-0.19796777,-0.24277388,0.2383854,0.084463105,-0.43921056,0.24022217,0.07112711,-0.15352188,0.35088685,-0.08328163,0.14997026,0.43699232,-0.050894614,0.20132093,-0.6427619,-0.30769917,-0.33419973,-0.07957184,0.022943906,-0.097724736,-0.29915535,-0.09676254,-0.057789676,-0.45048958,0.034621924,0.4743991,0.34249806,0.011229932,0.32601166,-0.33991525,-0.35650313,-0.10439263,-0.22434528,-0.02497263,0.070788845,-0.41637847,0.27657318,0.14468448,0.5844501,-0.10580403,-0.5333745,-0.30587307,-0.05335599,0.02142875,-0.095117785,0.10735303,-0.075190194,-0.25629783,0.2814464,0.35231704,0.37490487,0.58012486,0.17752138,-0.18424386,-0.008002304,0.5983761,-0.37781158,0.13711,0.18224435,-0.14385808,-0.043160163,0.26141074,0.054212455,0.14275545,0.028619433
0,0.05167959,0.03875969,0.056847546,0.064599484,0.010335918,0.04392765,0.07751938,0.028423773,0.023255814,0.093023255,0.08527132,0.062015504,0.020671835,0.04134367,0.04134367,0.1007752,0.064599484,0.010335918,0.04909561,0.036175713,0,-0.11016514,0.24326219,-0.3560658,0.13530333,0.14588691,-0.008963984,-0.5772069,0.16256145,-0.11704522,0.22344652,0.06638706,-0.8118985,0.18673883,-0.38033947,0.09608568,-0.2676766,-0.052209437,-0.33122241,0.3077047,0.31829542,0.25042665,-0.21598266,0.44195983,0.035873607,0.024285058,0.01249467,0.052012533,-0.16348816,-0.3694536,-0.31274354,0.4506107,0.36264277,-0.17459756,-0.228601,-0.11772201,-0.1979678,-0.24277386,0.23838538,0.08446312,-0.43921065,0.2402222,0.07112712,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699232,-0.050894614,0.20132092,-0.64276195,-0.30769917,-0.33419976,-0.07957186,0.022943912,-0.09772475,-0.29915535,-0.096762545,-0.05778968,-0.4504896,0.034621928,0.4743991,0.34249812,0.011229933,0.32601172,-0.33991525,-0.35650313,-0.10439263,-0.22434531,-0.024972636,0.07078885,-0.41637847,0.2765732,0.1446845,0.5844502,-0.10580403,-0.53337455,-0.30587307,-0.053355996,0.021428753,-0.0951178,0.10735304,-0.075190194,-0.25629783,0.28144643,0.352317,0.3749049,0.58012486,0.1775214,-0.18424389,-0.008002304,0.5983761,-0.37781158,0.13711001,0.18224438,-0.14385808,-0.043160167,0.26141074,0.054212455,0.14275546,0.028619431
0,0.056179777,0.061797753,0.030898876,0.054775283,0.02247191,0.04775281,0.098314606,0.06882022,0.018258426,0.050561797,0.091292135,0.0758427,0.029494382,0.046348315,0.028089888,0.06320225,0.049157303,0.005617978,0.04073034,0.06039326,0,-0.110165134,0.24326222,-0.35606578,0.13530335,0.1458869,-0.008963984,-0.57720697,0.16256143,-0.11704521,0.22344653,0.066387065,-0.8118986,0.18673883,-0.38033947,0.096085675,-0.2676766,-0.052209437,-0.33122247,0.30770466,0.31829548,0.25042668,-0.21598266,0.44195983,0.0358736,0.02428506,0.01249467,0.05201253,-0.16348816,-0.3694536,-0.3127436,0.4506107,0.36264274,-0.17459753,-0.228601,-0.11772203,-0.19796778,-0.24277385,0.23838542,0.08446311,-0.43921056,0.2402222,0.07112711,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699235,-0.05089461,0.2013209,-0.6427618,-0.30769917,-0.33419973,-0.07957185,0.02294391,-0.09772474,-0.29915532,-0.09676255,-0.057789676,-0.45048955,0.034621928,0.47439906,0.3424981,0.011229932,0.3260117,-0.33991525,-0.3565031,-0.10439264,-0.22434531,-0.024972634,0.07078885,-0.41637847,0.2765732,0.14468446,0.5844502,-0.10580405,-0.5333744,-0.3058731,-0.053356,0.02142875,-0.09511779,0.10735304,-0.075190194,-0.2562978,0.28144643,0.35231704,0.3749049,0.58012486,0.17752136,-0.1842439,-0.008002304,0.59837615,-0.37781152,0.13711001,0.18224433,-0.14385809,-0.043160167,0.26141074,0.05421246,0.14275548,0.028619435
0,0.07682619,0.08060453,0.027707808,0.069269516,0.01511335,0.031486146,0.08312342,0.0604534,0.012594458,0.05415617,0.08690176,0.06801007,0.028967254,0.04156171,0.037783373,0.046599496,0.07178841,0.02392947,0.03526448,0.04785894,0,-0.11016512,0.2432622,-0.35606575,0.13530333,0.1458869,-0.008963984,-0.5772069,0.16256143,-0.1170452,0.22344655,0.06638706,-0.8118985,0.18673882,-0.38033947,0.09608567,-0.2676766,-0.052209433,-0.33122244,0.3077047,0.31829545,0.25042668,-0.21598266,0.44195986,0.0358736,0.024285058,0.012494668,0.05201253,-0.16348815,-0.36945355,-0.3127436,0.45061064,0.36264274,-0.1745975,-0.22860096,-0.11772201,-0.19796777,-0.24277385,0.23838544,0.084463105,-0.4392106,0.24022219,0.07112711,-0.1535219,0.3508868,-0.08328162,0.14997028,0.43699232,-0.050894614,0.20132089,-0.6427618,-0.30769917,-0.33419967,-0.07957184,0.022943908,-0.09772475,-0.2991553,-0.09676253,-0.057789672,-0.45048952,0.03462192,0.47439903,0.34249812,0.011229931,0.32601166,-0.33991522,-0.35650304,-0.10439263,-0.22434528,-0.02497263,0.07078885,-0.41637844,0.27657318,0.14468446,0.5844502,-0.10580403,-0.5333744,-0.30587307,-0.053355996,0.021428753,-0.09511779,0.10735303,-0.07519019,-0.2562978,0.28144643,0.35231704,0.3749049,0.5801248,0.17752136,-0.18424389,-0.008002304,0.5983761,-0.37781152,0.13711,0.18224435,-0.14385808,-0.043160155,0.2614107,0.05421245,0.14275548,0.028619438
0,0.07156309,0.060263652,0.032015067,0.06779661,0.024482109,0.035781544,0.06591337,0.048964217,0.030131826,0.06403013,0.120527305,0.058380414,0.032015067,0.0433145,0.0433145,0.06967985,0.04708098,0.013182674,0.03954802,0.032015067,0,-0.11016513,0.24326216,-0.35606578,0.13530333,0.14588693,-0.008963984,-0.5772068,0.16256143,-0.117045216,0.22344652,0.06638706,-0.8118986,0.18673883,-0.3803394,0.09608567,-0.26767656,-0.052209433,-0.33122244,0.30770472,0.31829545,0.25042668,-0.21598266,0.4419598,0.035873607,0.02428506,0.012494669,0.052012533,-0.16348815,-0.3694536,-0.31274357,0.45061067,0.36264274,-0.17459753,-0.22860098,-0.11772201,-0.19796778,-0.24277388,0.23838541,0.08446311,-0.43921065,0.24022219,0.0711271,-0.1535219,0.35088685,-0.083281636,0.1499703,0.43699235,-0.05089461,0.2013209,-0.6427619,-0.30769917,-0.33419973,-0.07957184,0.022943912,-0.09772474,-0.29915532,-0.096762545,-0.05778968,-0.45048955,0.034621924,0.4743991,0.3424981,0.011229932,0.3260117,-0.33991525,-0.35650313,-0.10439265,-0.22434531,-0.02497263,0.070788845,-0.4163785,0.2765732,0.1446845,0.58445024,-0.105804026,-0.5333745,-0.3058731,-0.05335599,0.021428749,-0.0951178,0.107353024,-0.07519019,-0.2562978,0.2814464,0.35231704,0.37490487,0.5801248,0.17752135,-0.1842439,-0.008002305,0.59837604,-0.37781152,0.13711,0.18224435,-0.14385808,-0.043160167,0.26141074,0.054212455,0.14275546,0.028619435
0,0.09785203,0.035799526,0.035799526,0.090692125,0.014319809,0.028639618,0.057279237,0.045346063,0.02386635,0.06443914,0.06443914,0.08591886,0.03341289,0.035799526,0.028639618,0.069212414,0.059665874,0.002386635,0.040572792,0.08591886,0,-0.11016514,0.2432622,-0.3560658,0.13530333,0.14588691,-0.008963984,-0.57720697,0.16256145,-0.11704522,0.22344652,0.06638706,-0.8118986,0.18673882,-0.3803395,0.096085675,-0.2676766,-0.052209437,-0.33122244,0.30770475,0.31829545,0.25042668,-0.21598268,0.4419598,0.035873607,0.02428506,0.01249467,0.052012533,-0.16348816,-0.3694536,-0.31274357,0.4506107,0.36264274,-0.17459753,-0.228601,-0.11772202,-0.1979678,-0.24277388,0.23838541,0.08446312,-0.4392106,0.24022222,0.07112712,-0.15352188,0.3508869,-0.083281636,0.1499703,0.43699235,-0.050894614,0.20132093,-0.642762,-0.30769917,-0.33419976,-0.07957186,0.022943912,-0.09772476,-0.2991554,-0.09676256,-0.05778968,-0.45048964,0.034621928,0.47439906,0.34249812,0.011229933,0.32601172,-0.33991525,-0.35650316,-0.10439265,-0.22434531,-0.024972634,0.07078886,-0.4163785,0.2765732,0.14468448,0.5844502,-0.10580405,-0.53337455,-0.30587307,-0.053356,0.021428753,-0.09511781,0.10735303,-0.075190194,-0.2562978,0.28144646,0.352317,0.37490496,0.58012486,0.17752138,-0.18424389,-0.008002305,0.59837615,-0.37781155,0.13711001,0.18224438,-0.14385809,-0.04316017,0.26141074,0.054212455,0.14275546,0.028619435
0,0.05325444,0.04733728,0.04733728,0.0591716,0.009861933,0.055226825,0.06903353,0.0591716,0.015779093,0.0729783,0.09072979,0.06508876,0.031558186,0.041420117,0.045364894,0.061143987,0.061143987,0.00591716,0.05325444,0.055226825,0,-0.11016513,0.24326217,-0.35606578,0.13530336,0.14588691,-0.008963983,-0.57720697,0.16256143,-0.11704522,0.22344652,0.06638707,-0.8118986,0.18673883,-0.38033944,0.09608568,-0.2676766,-0.052209437,-0.33122244,0.30770472,0.31829545,0.25042665,-0.21598266,0.44195986,0.035873603,0.02428506,0.012494669,0.052012533,-0.16348818,-0.36945364,-0.3127436,0.45061067,0.36264274,-0.17459753,-0.22860098,-0.11772203,-0.19796778,-0.24277389,0.23838541,0.08446312,-0.43921062,0.24022222,0.0711271,-0.1535219,0.35088685,-0.08328163,0.1499703,0.43699235,-0.050894614,0.20132092,-0.6427618,-0.30769917,-0.33419976,-0.07957186,0.02294391,-0.09772475,-0.29915532,-0.096762545,-0.057789676,-0.4504896,0.034621928,0.47439906,0.34249812,0.011229932,0.32601172,-0.33991528,-0.35650316,-0.10439265,-0.22434531,-0.024972634,0.07078885,-0.41637847,0.27657324,0.14468448,0.5844501,-0.10580404,-0.5333744,-0.30587307,-0.053356,0.02142875,-0.0951178,0.10735303,-0.075190194,-0.2562978,0.28144643,0.352317,0.3749049,0.58012486,0.17752136,-0.18424389,-0.008002304,0.59837604,-0.37781152,0.13711002,0.18224438,-0.14385809,-0.04316017,0.26141074,0.05421246,0.14275546,0.028619435
0,0.056338027,0.056338027,0.04694836,0.039906103,0.007042253,0.04694836,0.07511737,0.07042254,0.016431926,0.08920188,0.08920188,0.061032865,0.039906103,0.061032865,0.030516433,0.04225352,0.05399061,0.018779343,0.04694836,0.051643193,0,-0.11016513,0.24326217,-0.35606578,0.13530333,0.14588691,-0.008963984,-0.5772069,0.16256145,-0.11704523,0.22344652,0.066387065,-0.8118985,0.18673882,-0.38033944,0.09608567,-0.2676766,-0.052209433,-0.33122244,0.30770475,0.31829548,0.25042665,-0.21598266,0.44195983,0.035873607,0.02428506,0.012494669,0.052012533,-0.16348816,-0.36945358,-0.31274357,0.45061067,0.36264274,-0.17459755,-0.22860098,-0.11772203,-0.19796778,-0.24277386,0.23838541,0.08446311,-0.43921062,0.24022222,0.07112712,-0.1535219,0.35088685,-0.08328163,0.1499703,0.43699235,-0.050894614,0.20132093,-0.64276195,-0.30769917,-0.33419973,-0.07957184,0.022943912,-0.09772476,-0.29915538,-0.096762545,-0.05778968,-0.4504896,0.034621928,0.47439906,0.34249815,0.011229931,0.3260117,-0.33991525,-0.35650313,-0.10439265,-0.22434531,-0.024972634,0.07078885,-0.41637847,0.2765732,0.14468448,0.5844502,-0.10580403,-0.5333745,-0.30587307,-0.05335599,0.02142875,-0.0951178,0.10735303,-0.075190194,-0.25629783,0.28144643,0.35231704,0.37490493,0.58012486,0.17752136,-0.18424386,-0.008002304,0.5983761,-0.37781155,0.13711001,0.18224439,-0.14385808,-0.043160167,0.26141074,0.054212455,0.14275546,0.028619435
0,0.1083499,0.08946322,0.008946322,0.07355864,0.011928429,0.04671968,0.065606356,0.07852882,0.029821072,0.02584493,0.12326043,0.011928429,0.010934393,0.022862822,0.05765407,0.06262425,0.05765407,0.024850894,0.0139165,0.07554672,0,-0.11016512,0.24326222,-0.35606578,0.13530335,0.14588691,-0.008963984,-0.5772069,0.16256143,-0.117045194,0.22344655,0.06638706,-0.81189847,0.18673882,-0.38033947,0.09608567,-0.2676766,-0.052209433,-0.33122244,0.30770472,0.31829542,0.25042668,-0.21598265,0.4419598,0.035873596,0.024285054,0.012494669,0.052012537,-0.16348816,-0.36945355,-0.31274357,0.45061067,0.36264274,-0.1745975,-0.22860096,-0.11772202,-0.19796777,-0.24277382,0.23838541,0.08446311,-0.43921047,0.2402222,0.071127094,-0.15352188,0.35088685,-0.08328162,0.14997028,0.43699226,-0.05089461,0.2013209,-0.6427618,-0.30769914,-0.33419976,-0.07957185,0.022943908,-0.09772475,-0.29915527,-0.096762545,-0.057789672,-0.45048955,0.034621924,0.474399,0.34249812,0.011229931,0.3260117,-0.33991522,-0.35650307,-0.10439264,-0.22434527,-0.024972627,0.070788845,-0.4163784,0.2765732,0.14468446,0.5844501,-0.105804056,-0.5333744,-0.30587307,-0.053355996,0.021428755,-0.09511779,0.10735301,-0.07519019,-0.25629777,0.2814464,0.352317,0.3749049,0.5801248,0.17752138,-0.18424389,-0.008002304,0.59837615,-0.3778115,0.13711001,0.18224435,-0.14385806,-0.04316016,0.26141077,0.054212455,0.14275548,0.028619435
0,0.11786372,0.0718232,0.020257827,0.05709024,0.003683241,0.046040516,0.06813996,0.07918969,0.016574586,0.022099448,0.09392265,0.02578269,0.014732965,0.036832415,0.05893186,0.053407,0.0718232,0.02578269,0.02578269,0.09023941,0,-0.11016513,0.2432622,-0.35606578,0.13530333,0.14588693,-0.008963984,-0.5772069,0.16256143,-0.11704522,0.2234465,0.066387065,-0.81189865,0.18673883,-0.38033947,0.096085675,-0.2676766,-0.052209437,-0.33122244,0.3077047,0.31829548,0.25042668,-0.21598268,0.44195986,0.035873603,0.024285061,0.012494669,0.052012533,-0.16348816,-0.3694536,-0.31274357,0.45061067,0.36264274,-0.17459752,-0.22860098,-0.11772203,-0.19796778,-0.24277386,0.23838542,0.08446312,-0.43921062,0.24022222,0.07112712,-0.15352191,0.35088685,-0.08328163,0.14997028,0.43699238,-0.050894618,0.2013209,-0.64276195,-0.3076992,-0.33419976,-0.07957185,0.022943912,-0.09772475,-0.29915532,-0.096762545,-0.05778968,-0.45048955,0.034621928,0.4743991,0.34249812,0.011229932,0.32601172,-0.33991525,-0.35650316,-0.10439264,-0.22434531,-0.02497263,0.07078885,-0.41637847,0.27657324,0.1446845,0.58445024,-0.10580404,-0.53337455,-0.3058731,-0.053355996,0.021428749,-0.0951178,0.10735303,-0.075190194,-0.2562978,0.28144643,0.352317,0.3749049,0.5801249,0.17752135,-0.1842439,-0.008002305,0.5983761,-0.37781155,0.13711001,0.18224436,-0.14385806,-0.043160167,0.26141077,0.054212455,0.14275548,0.028619437
0,0.07037643,0.042553194,0.07364976,0.057283144,0.016366612,0.019639935,0.07037643,0.045826513,0.027823241,0.0801964,0.083469726,0.08510639,0.034369886,0.021276597,0.032733224,0.072013095,0.047463175,0.01309329,0.060556468,0.045826513,0,-0.110165134,0.24326222,-0.3560658,0.13530336,0.14588691,-0.008963984,-0.57720697,0.16256143,-0.117045216,0.22344656,0.066387065,-0.8118985,0.18673883,-0.38033944,0.09608567,-0.26767656,-0.052209433,-0.33122247,0.3077047,0.31829545,0.25042665,-0.21598268,0.44195986,0.0358736,0.02428506,0.012494669,0.052012533,-0.16348816,-0.36945364,-0.3127436,0.45061067,0.36264274,-0.17459752,-0.228601,-0.117722034,-0.19796778,-0.24277388,0.23838542,0.08446312,-0.43921065,0.24022219,0.07112711,-0.1535219,0.35088688,-0.083281636,0.1499703,0.43699235,-0.050894614,0.20132092,-0.6427619,-0.30769917,-0.3341997,-0.07957185,0.022943912,-0.09772474,-0.29915532,-0.09676255,-0.05778968,-0.45048952,0.03462193,0.47439906,0.3424981,0.011229933,0.3260117,-0.33991525,-0.35650316,-0.10439263,-0.22434531,-0.024972633,0.07078885,-0.41637844,0.2765732,0.14468446,0.5844502,-0.10580403,-0.5333744,-0.3058731,-0.053355996,0.02142875,-0.09511781,0.10735304,-0.075190194,-0.25629783,0.28144643,0.35231707,0.3749049,0.5801248,0.17752135,-0.1842439,-0.008002304,0.5983761,-0.37781152,0.13711001,0.18224435,-0.14385808,-0.043160174,0.26141074,0.054212455,0.14275548,0.028619437
0,0.053731345,0.05074627,0.059701495,0.05671642,0.011940299,0.047761194,0.065671645,0.05671642,0.023880597,0.05074627,0.09552239,0.08656716,0.029850747,0.05074627,0.014925374,0.053731345,0.035820894,0.017910447,0.053731345,0.08358209,0,-0.110165134,0.24326217,-0.3560658,0.13530332,0.14588691,-0.008963984,-0.57720685,0.16256145,-0.117045216,0.22344656,0.066387065,-0.8118984,0.18673883,-0.38033944,0.09608567,-0.2676766,-0.052209433,-0.33122244,0.3077047,0.31829542,0.25042665,-0.21598265,0.44195977,0.035873603,0.024285054,0.012494671,0.052012533,-0.16348815,-0.3694536,-0.3127436,0.45061073,0.36264277,-0.17459756,-0.22860098,-0.11772201,-0.1979678,-0.24277388,0.23838538,0.08446311,-0.43921062,0.24022217,0.07112711,-0.1535219,0.35088688,-0.083281614,0.14997028,0.4369923,-0.05089461,0.20132092,-0.64276195,-0.30769917,-0.3341998,-0.079571865,0.022943908,-0.09772474,-0.29915535,-0.09676254,-0.05778967,-0.4504896,0.03462193,0.47439903,0.3424981,0.011229932,0.3260117,-0.33991522,-0.35650313,-0.10439264,-0.22434528,-0.02497263,0.070788845,-0.41637847,0.2765732,0.1446845,0.5844502,-0.10580403,-0.53337455,-0.30587304,-0.053356,0.021428753,-0.0951178,0.10735303,-0.075190194,-0.2562978,0.2814464,0.352317,0.3749049,0.58012486,0.17752136,-0.18424387,-0.008002305,0.5983761,-0.37781155,0.13711001,0.18224435,-0.14385806,-0.043160167,0.26141074,0.05421246,0.14275546,0.028619431
